1.07759,100,17.24349,-0.02588,0,-0.99967
1.05487,100,16.37588,-0.02845,0,-0.9996
1.0282,100,15.50838,-0.03281,0,-0.99946
0.99791,100,14.64099,-0.03869,0,-0.99925
0.96104,100,13.77395,-0.05613,0,-0.99842
0.9005,100,12.90815,-0.06975,0,-0.99756
0.83996,100,12.04235,-0.08564,0,-0.99633
0.75186,100,11.17896,-0.10302,0,-0.99468
0.66114,100,10.3158,-0.11509,0,-0.99336
0.55211,100,9.45489,-0.13241,0,-0.99119
0.43132,100,8.59542,-0.14443,0,-0.98951
0.30142,100,7.7374,-0.16168,0,-0.98684
0.15071,100,6.88267,-0.17365,0,-0.98481
0,100,6.02794,-0.17365,0,-0.98481
0,110,6.94195,-0.17365,0,0.98481
-0.15071,110,7.79668,-0.17365,0,0.98481
-0.30142,110,8.65141,-0.16168,0,0.98684
-0.43132,110,9.50943,-0.14443,0,0.98951
-0.55211,110,10.3689,-0.13241,0,0.99119
-0.66114,110,11.22981,-0.11509,0,0.99336
-0.75186,110,12.09297,-0.10302,0,0.99468
-0.83996,110,12.95636,-0.08564,0,0.99633
-0.9005,110,13.82216,-0.06975,0,0.99756
-0.96104,110,14.68796,-0.05613,0,0.99842
-0.99791,110,15.555,-0.03869,0,0.99925
-1.0282,110,16.42239,-0.03281,0,0.99946
-1.05487,110,17.28989,-0.02845,0,0.9996
-1.07759,110,18.1575,-0.02588,0,0.99967
-1.09979,110,19.02513,-0.02413,0,0.99971
-1.11948,110,19.89282,-0.02269,0,0.99974
-1.13917,110,20.76052,-0.02193,0,0.99976
-1.15754,110,21.62824,-0.02106,0,0.99978
-1.17572,110,22.49596,-0.02094,0,0.99978
-1.19389,110,23.36368,-0.02094,0,0.99978
-1.21207,110,24.23141,-0.02072,0,0.99979
-1.22985,110,25.09914,-0.01984,0,0.9998
1.22985,110,25.09914,-0.02049,0,-0.99979
1.21207,110,24.23141,-0.02072,0,-0.99979
1.19389,110,23.36368,-0.02094,0,-0.99978
1.17572,110,22.49596,-0.02094,0,-0.99978
1.15754,110,21.62824,-0.02106,0,-0.99978
1.13917,110,20.76052,-0.02193,0,-0.99976
1.11948,110,19.89282,-0.02269,0,-0.99974
1.09979,110,19.02513,-0.02413,0,-0.99971
1.07759,110,18.1575,-0.02588,0,-0.99967
1.05487,110,17.28989,-0.02845,0,-0.9996
1.0282,110,16.42239,-0.03281,0,-0.99946
0.99791,110,15.555,-0.03869,0,-0.99925
0.96104,110,14.68796,-0.05613,0,-0.99842
0.9005,110,13.82216,-0.06975,0,-0.99756
0.83996,110,12.95636,-0.08564,0,-0.99633
0.75186,110,12.09297,-0.10302,0,-0.99468
0.66114,110,11.22981,-0.11509,0,-0.99336
0.55211,110,10.3689,-0.13241,0,-0.99119
0.43132,110,9.50943,-0.14443,0,-0.98951
0.30142,110,8.65141,-0.16168,0,-0.98684
0.15071,110,7.79668,-0.17365,0,-0.98481
0,110,6.94195,-0.17365,0,-0.98481
0,120,8.01814,-0.17365,0,0.98481
-0.15071,120,8.87287,-0.17365,0,0.98481
-0.30142,120,9.7276,-0.16168,0,0.98684
-0.43132,120,10.58562,-0.14443,0,0.98951
-0.55211,120,11.44509,-0.13241,0,0.99119
-0.66114,120,12.306,-0.11509,0,0.99336
-0.75186,120,13.16916,-0.10302,0,0.99468
-0.83996,120,14.03255,-0.08564,0,0.99633
-0.9005,120,14.89835,-0.06975,0,0.99756
-0.96104,120,15.76415,-0.05613,0,0.99842
-0.99791,120,16.63119,-0.03869,0,0.99925
-1.0282,120,17.49858,-0.03281,0,0.99946
-1.05487,120,18.36608,-0.02845,0,0.9996
-1.07759,120,19.23369,-0.02588,0,0.99967
-1.09979,120,20.10132,-0.02413,0,0.99971
-1.11948,120,20.96901,-0.02269,0,0.99974
